game_id,play_id,season,week,offense_team,defense_team,down,ydstogo,yardline_100,qtr,time_remaining_sec,score_diff,play_type,decision,result_success
2023_W09_LV_LAC,286,2023,10,PIT,CAR,4,11,35,2,2131,23,run,go,0
2017_W12_CIN_PIT,287,2017,12,TEN,CHI,4,15,90,2,1899,-3,punt,kick,1
2017_W07_NYJ_ATL,288,2017,13,ARI,LAC,4,1,78,3,1657,-27,run,go,1
2024_W16_KC_TEN,289,2024,6,MIA,LAC,4,18,81,4,109,-9,pass,go,0
2017_W09_DEN_JAX,290,2017,1,NE,BAL,4,6,91,4,679,-8,run,go,0
2023_W10_ARI_SF,291,2023,3,IND,SEA,4,3,20,4,835,22,punt,kick,1
2023_W05_LV_CIN,292,2023,5,IND,LAR,4,9,56,4,459,19,run,go,1
2017_W18_DEN_ARI,293,2017,18,SEA,NYJ,4,14,80,3,1303,1,pass,go,0
2024_W14_NO_IND,294,2024,1,HOU,BAL,4,13,75,4,461,-30,punt,kick,1
2021_W17_LV_HOU,295,2021,16,JAX,KC,4,1,36,2,1806,3,pass,go,1
2020_W15_DAL_NO,296,2020,5,MIN,TEN,4,17,63,4,655,-27,pass,go,1
2020_W18_PIT_NYJ,297,2020,4,LV,GB,4,7,98,3,1333,-13,punt,kick,1
2016_W06_DEN_CIN,298,2016,15,ARI,NYJ,4,3,42,4,382,-19,pass,go,1
2023_W07_IND_SEA,299,2023,6,TEN,WSH,4,14,46,4,581,5,field_goal,kick,0
2018_W13_CLE_CIN,300,2018,1,HOU,SF,4,6,4,2,2536,-18,run,go,1
2018_W15_SF_KC,301,2018,6,CLE,SEA,4,16,16,4,658,1,run,go,0
2016_W16_SF_JAX,302,2016,5,SF,DET,4,9,11,3,1409,-7,field_goal,kick,1
2018_W14_TEN_TB,303,2018,17,MIN,ATL,4,10,12,2,2306,-21,run,go,1
2019_W05_ARI_IND,304,2019,2,TB,CLE,4,19,63,1,3131,1,punt,kick,1
2016_W14_CHI_DET,305,2016,16,CIN,IND,4,8,14,1,3310,20,field_goal,kick,1
2021_W15_CAR_PIT,306,2021,5,MIN,SEA,4,8,35,4,650,-11,pass,go,0
2017_W08_ATL_PHI,307,2017,12,NE,TEN,4,1,51,4,531,-23,pass,go,1
2018_W13_DAL_LAC,308,2018,10,NYJ,CHI,4,13,29,1,2701,-19,run,go,0
2020_W11_PIT_ARI,309,2020,15,NYG,TEN,4,14,81,4,519,30,run,go,0
2021_W17_NYJ_HOU,310,2021,16,SF,LAC,4,9,91,2,2012,5,punt,kick,0
2017_W10_LV_CHI,311,2017,1,HOU,MIA,4,7,56,1,3122,-5,run,go,1
2024_W11_SF_CAR,312,2024,16,TB,HOU,4,19,64,1,2835,8,punt,kick,1
2020_W10_DAL_CLE,313,2020,14,LAC,GB,4,6,96,3,1322,3,run,go,0
2020_W08_DET_LAR,314,2020,15,DEN,KC,4,6,83,3,1482,-13,punt,kick,1
2022_W01_CIN_ATL,315,2022,18,BUF,TB,4,17,39,4,27,-26,punt,kick,1
2017_W15_ARI_BUF,316,2017,5,HOU,JAX,4,4,9,2,2036,8,punt,kick,1
2018_W12_WSH_LAC,317,2018,10,DAL,MIN,4,18,4,1,2966,23,punt,kick,1
2024_W17_CLE_NO,318,2024,12,SF,MIA,4,15,21,4,259,-16,punt,kick,1
2022_W08_JAX_DEN,319,2022,2,PHI,JAX,4,9,91,1,3495,18,punt,kick,1
2024_W15_TB_KC,320,2024,2,LV,BUF,4,10,30,1,3081,-5,run,go,0
2021_W10_ATL_DAL,321,2021,2,CHI,BUF,4,15,54,4,553,29,run,go,1
2017_W01_CLE_NYJ,322,2017,3,NYJ,TEN,4,9,70,2,2096,14,punt,kick,1
2022_W12_DAL_NE,323,2022,13,JAX,LAC,4,12,28,1,2750,10,punt,kick,1
2024_W06_MIA_TEN,324,2024,17,CLE,LV,4,11,80,2,2096,27,punt,kick,1
2017_W02_WSH_DEN,325,2017,17,NYJ,IND,4,12,29,1,3078,-4,punt,kick,1
2018_W09_CHI_PHI,326,2018,4,DEN,KC,4,7,51,3,1041,9,punt,kick,1
2023_W03_BUF_NO,327,2023,17,DEN,CIN,4,1,53,2,2564,4,run,go,1
2017_W06_KC_BAL,328,2017,6,MIN,SEA,4,12,74,3,1588,-13,punt,kick,1
2024_W16_IND_NYJ,329,2024,17,BAL,HOU,4,18,69,1,3063,-17,punt,kick,1
2017_W17_DEN_HOU,330,2017,1,IND,GB,4,13,63,3,1248,1,run,go,0
2016_W02_PHI_HOU,331,2016,11,JAX,HOU,4,1,86,4,110,-7,run,go,0
2022_W08_CLE_WSH,332,2022,5,DET,MIN,4,2,43,2,2459,13,pass,go,1
2016_W04_TEN_PIT,333,2016,5,JAX,MIA,4,4,53,1,2870,-21,run,go,0
2016_W10_NYG_TB,334,2016,17,GB,JAX,4,20,94,4,600,16,run,go,0
2022_W14_SEA_WSH,335,2022,16,LAC,ATL,4,13,98,4,189,-18,punt,kick,1
2022_W17_SEA_JAX,336,2022,17,DET,CIN,4,9,99,3,1149,23,punt,kick,1
2023_W03_DAL_ARI,337,2023,15,PHI,LAR,4,12,3,2,2372,-22,punt,kick,1
2018_W07_CHI_LAC,338,2018,8,MIA,NO,4,3,64,3,1442,25,punt,kick,1
2023_W12_SEA_KC,339,2023,2,PIT,IND,4,2,79,2,2125,-14,punt,kick,1
2019_W02_WSH_DEN,340,2019,1,LAR,GB,4,4,11,3,1607,-24,punt,kick,1
2022_W01_ATL_SF,341,2022,3,TEN,LAC,4,5,95,3,1638,11,punt,kick,1
2017_W03_DEN_NYG,342,2017,14,CIN,CHI,4,20,56,3,1628,-9,pass,go,1
2022_W10_MIA_CLE,343,2022,9,NYG,NE,4,7,3,2,1896,-10,pass,go,0
2021_W08_CIN_SEA,344,2021,11,CAR,PIT,4,14,69,4,73,-21,punt,kick,1
2019_W07_NYJ_LAR,345,2019,6,LV,BUF,4,12,51,4,711,5,pass,go,1
2020_W01_DEN_ARI,346,2020,11,WSH,ATL,4,15,62,1,3587,19,pass,go,1
2017_W16_GB_JAX,347,2017,11,KC,GB,4,4,69,3,1533,-19,pass,go,1
2019_W18_GB_ARI,348,2019,18,BAL,DEN,4,19,45,2,1908,1,pass,go,0
2021_W07_CIN_DAL,349,2021,13,NO,CIN,4,4,87,4,2,-18,pass,go,0
2023_W09_NO_LV,350,2023,10,SEA,LV,4,16,47,2,2603,-30,field_goal,kick,0
2021_W01_DEN_TEN,351,2021,4,ARI,SEA,4,7,63,1,2710,-1,punt,kick,1
2020_W03_DET_MIA,352,2020,3,NE,ATL,4,15,75,3,1423,29,pass,go,0
2022_W11_NYJ_CLE,353,2022,17,TB,ARI,4,20,64,3,939,5,punt,kick,1
2022_W09_WSH_LV,354,2022,15,HOU,ATL,4,13,92,3,1682,24,punt,kick,1
2024_W15_IND_LV,355,2024,12,IND,SEA,4,14,11,1,3417,-15,run,go,0
2023_W03_ARI_NE,356,2023,6,LAR,CIN,4,19,13,4,862,-12,pass,go,0
2016_W06_LAR_LAC,357,2016,5,HOU,TB,4,10,27,2,2075,4,field_goal,kick,1
2021_W14_CIN_WSH,358,2021,6,KC,PIT,4,7,61,1,2883,2,punt,kick,1
2022_W11_MIA_BUF,359,2022,15,PHI,DEN,4,13,51,1,3465,-1,punt,kick,1
2024_W01_NYJ_NO,360,2024,12,MIA,HOU,4,19,61,4,548,28,pass,go,0
2022_W02_IND_CIN,361,2022,8,CLE,NYG,4,16,99,4,74,-14,punt,kick,1
2020_W16_GB_BUF,362,2020,8,DET,NYG,4,13,13,3,1148,21,punt,kick,1
2016_W15_MIA_LV,363,2016,10,DAL,SF,4,4,59,3,963,-10,punt,kick,1
2017_W11_LAC_BAL,364,2017,8,BAL,DAL,4,15,3,1,3122,20,run,go,0
2022_W14_SF_NE,365,2022,16,PHI,NYJ,4,15,84,3,916,-12,punt,kick,1
2020_W15_DET_BAL,366,2020,6,BAL,SEA,4,20,20,2,1975,17,pass,go,0
2022_W11_MIN_JAX,367,2022,13,LAC,BAL,4,10,6,3,1350,-25,run,go,1
2018_W09_GB_MIN,368,2018,17,SF,NYJ,4,3,82,3,1528,-17,punt,kick,1
2023_W17_NE_PHI,369,2023,13,SEA,NYG,4,10,61,4,13,28,punt,kick,1
2016_W11_MIA_CIN,370,2016,6,LV,LAC,4,7,70,3,1764,11,run,go,1
2024_W10_IND_SF,371,2024,7,NYG,LAC,4,15,88,4,870,21,punt,kick,1
2022_W17_MIA_ARI,372,2022,5,BAL,HOU,4,15,81,2,2482,7,punt,kick,1
2022_W18_KC_PHI,373,2022,14,GB,PHI,4,13,22,4,771,-7,punt,kick,1
2018_W16_HOU_CAR,374,2018,11,CHI,MIN,4,3,50,4,878,3,run,go,1
2023_W04_SEA_DET,375,2023,17,GB,ATL,4,3,2,4,162,8,punt,kick,1
2018_W16_ATL_KC,376,2018,9,LAR,SF,4,4,26,1,3558,-17,punt,kick,1
2023_W02_PHI_LAR,377,2023,2,PHI,SEA,4,4,79,1,3459,-10,pass,go,1
2024_W12_PIT_MIN,378,2024,2,WSH,PHI,4,11,98,4,308,21,pass,go,1
2023_W14_HOU_TEN,379,2023,9,BUF,HOU,4,3,20,4,647,-12,run,go,0
2019_W01_MIN_GB,380,2019,7,IND,CLE,4,4,99,4,855,29,punt,kick,1
2024_W18_NE_DAL,381,2024,3,WSH,MIA,4,8,1,3,1464,16,punt,kick,1
2019_W03_HOU_TB,382,2019,13,DET,CIN,4,9,28,3,1677,26,punt,kick,1
2023_W03_NYG_CAR,383,2023,5,PHI,CLE,4,11,11,3,943,-15,punt,kick,1
2024_W16_TB_LAC,384,2024,2,DEN,PIT,4,1,31,2,2369,29,punt,kick,1
2019_W18_LV_ATL,385,2019,5,CIN,NE,4,4,98,2,2231,-7,punt,kick,1
2023_W14_IND_HOU,386,2023,10,NYJ,DET,4,1,98,3,1260,-3,pass,go,1
2024_W14_ARI_HOU,387,2024,15,CIN,LV,4,16,73,4,137,-24,punt,kick,1
2023_W07_LAC_LAR,388,2023,15,BUF,SF,4,6,91,1,3222,-20,punt,kick,1
2017_W13_CAR_BAL,389,2017,17,DET,DEN,4,16,94,4,381,-6,punt,kick,1
2020_W05_HOU_BAL,390,2020,11,NYG,WSH,4,17,26,3,1440,7,field_goal,kick,1
2020_W08_GB_DET,391,2020,5,TEN,NE,4,10,79,2,2694,-25,pass,go,1
2017_W03_LAR_JAX,392,2017,17,TB,JAX,4,13,85,4,723,5,punt,kick,1
2017_W01_CIN_NE,393,2017,16,NYG,MIA,4,13,42,1,3487,1,pass,go,0
2016_W17_MIN_CHI,394,2016,3,ARI,DAL,4,1,98,3,1007,26,punt,kick,1
2022_W09_DEN_JAX,395,2022,14,MIA,NO,4,3,56,1,3004,3,punt,kick,0
2016_W06_TEN_ARI,396,2016,3,SEA,SF,4,3,82,1,2744,27,run,go,0
2017_W16_CIN_CHI,397,2017,6,SEA,MIN,4,6,39,4,31,-17,run,go,0
2017_W16_CLE_LV,398,2017,9,ATL,MIA,4,1,7,1,2881,15,run,go,1
2020_W11_DAL_TEN,399,2020,18,DEN,TB,4,12,60,4,26,18,run,go,0
2018_W04_NO_HOU,400,2018,1,TB,LAC,4,3,47,2,2476,29,run,go,1
2020_W05_JAX_SF,401,2020,1,CLE,DAL,4,16,78,3,1445,-28,punt,kick,1
2022_W18_ATL_TEN,402,2022,14,IND,SEA,4,7,81,1,2906,-26,punt,kick,1
2019_W10_DAL_GB,403,2019,13,NYJ,CIN,4,5,3,4,497,22,punt,kick,1
2018_W16_TB_MIN,404,2018,18,MIN,PHI,4,8,2,4,170,23,run,go,0
2016_W15_HOU_ATL,405,2016,2,IND,GB,4,17,2,1,2847,9,pass,go,0
2019_W09_HOU_NYG,406,2019,2,NYG,TEN,4,4,72,1,2720,11,pass,go,1
2023_W01_LAR_ATL,407,2023,8,TEN,MIN,4,13,51,2,2189,-20,punt,kick,1
2020_W08_DAL_WSH,408,2020,18,TB,NYG,4,18,58,2,1897,-8,punt,kick,1
2018_W14_ARI_BAL,409,2018,13,NYG,LV,4,11,38,3,1204,-6,punt,kick,0
2018_W15_NO_WSH,410,2018,4,GB,MIA,4,10,56,4,620,20,pass,go,1
2016_W04_DET_SEA,411,2016,5,SEA,NYJ,4,20,47,4,619,28,punt,kick,1
2017_W10_NO_NYJ,412,2017,14,BUF,TEN,4,10,55,2,1815,23,punt,kick,1
2016_W15_GB_BAL,413,2016,8,TB,KC,4,11,98,3,1576,-2,pass,go,1
2018_W11_IND_TB,414,2018,4,ARI,NE,4,2,54,4,418,-3,run,go,0
2024_W06_DEN_NO,415,2024,18,NO,MIN,4,6,60,1,3191,-6,run,go,0
2023_W16_MIN_PIT,416,2023,18,WSH,BUF,4,17,46,4,402,23,punt,kick,1
2022_W16_KC_DEN,417,2022,6,CLE,IND,4,16,83,4,422,-2,pass,go,1
2024_W06_TB_JAX,418,2024,12,BAL,PHI,4,19,5,4,259,8,pass,go,0
2018_W13_NO_DAL,419,2018,5,DET,DEN,4,19,76,4,97,18,punt,kick,1
2019_W11_CLE_TEN,420,2019,3,DEN,BUF,4,4,78,3,976,15,punt,kick,1
2016_W01_CLE_LAR,421,2016,13,LAR,DEN,4,17,7,2,2176,21,pass,go,0
2020_W12_MIA_LAR,422,2020,16,CLE,TEN,4,8,17,3,1695,9,punt,kick,1
2020_W10_ARI_PHI,423,2020,8,TEN,DEN,4,17,68,1,3048,3,pass,go,0
2019_W11_BUF_CAR,424,2019,6,PIT,TB,4,8,46,3,1089,20,field_goal,kick,0
2022_W05_NYG_KC,425,2022,10,SEA,DAL,4,13,99,1,3060,29,run,go,1
2019_W16_CAR_IND,426,2019,3,IND,NO,4,1,86,3,1451,0,punt,kick,1
2020_W15_TEN_CAR,427,2020,4,ATL,LAR,4,1,67,4,165,7,punt,kick,1
2022_W10_NE_SEA,428,2022,2,CAR,SF,4,5,30,4,306,-21,punt,kick,1
2022_W01_TEN_ATL,429,2022,5,BAL,CHI,4,18,50,2,1950,-16,run,go,1
2022_W16_NYG_SEA,430,2022,3,NO,DAL,4,4,59,4,1,-21,run,go,0
2022_W06_LAR_HOU,431,2022,2,CHI,NYJ,4,11,72,2,1810,14,punt,kick,1
2018_W15_NE_TEN,432,2018,16,CIN,GB,4,2,59,1,3167,14,punt,kick,1
2018_W12_PHI_MIN,433,2018,12,WSH,CLE,4,11,12,4,479,-11,run,go,0
2017_W15_CIN_PHI,434,2017,8,WSH,CLE,4,11,91,3,1044,-24,pass,go,0
2018_W13_TB_SF,435,2018,15,CAR,DET,4,20,61,2,2501,-9,field_goal,kick,0
2022_W12_DEN_BUF,436,2022,3,LAC,KC,4,14,5,2,1907,13,punt,kick,1
2023_W12_HOU_CLE,437,2023,5,SF,MIA,4,3,40,4,142,11,field_goal,kick,1
2019_W16_CLE_CHI,438,2019,15,KC,TB,4,17,58,2,2479,-30,field_goal,kick,0
2016_W06_BAL_IND,439,2016,4,LAC,IND,4,5,56,3,1534,-5,punt,kick,1
2024_W06_PIT_SF,440,2024,2,WSH,PIT,4,12,57,2,2653,-19,punt,kick,1
2023_W10_NE_DAL,441,2023,15,SEA,ATL,4,9,99,1,3077,-5,run,go,0
2019_W11_ATL_DAL,442,2019,17,TB,CLE,4,1,17,2,2610,16,pass,go,1
2021_W03_HOU_BUF,443,2021,15,LAR,NO,4,13,53,4,242,27,pass,go,1
2016_W04_CIN_SEA,444,2016,4,HOU,MIA,4,16,34,3,1022,28,run,go,0
2019_W10_BUF_HOU,445,2019,17,NYJ,KC,4,3,33,1,3248,15,pass,go,0
2022_W07_HOU_CLE,446,2022,6,CLE,IND,4,9,53,4,91,25,punt,kick,1
2022_W18_WSH_CIN,447,2022,9,NE,DET,4,11,10,1,2990,-4,punt,kick,1
2024_W08_KC_NYJ,448,2024,9,NYG,PIT,4,14,37,2,2036,7,field_goal,kick,1
2020_W15_KC_PIT,449,2020,18,BUF,SF,4,13,70,3,1731,10,punt,kick,1
2020_W17_KC_HOU,450,2020,4,DAL,MIN,4,3,55,2,2506,-11,field_goal,kick,0
2020_W09_MIA_CLE,451,2020,4,NE,DET,4,3,16,2,2074,-6,pass,go,0
2024_W18_NE_IND,452,2024,7,CHI,DEN,4,9,89,4,57,-24,run,go,0
2017_W02_MIA_SEA,453,2017,3,NYJ,CHI,4,12,55,2,1985,-6,run,go,1
2017_W17_CAR_DET,454,2017,6,TB,LV,4,17,68,4,10,15,pass,go,0
2023_W11_CHI_CLE,455,2023,8,SF,ARI,4,17,15,4,735,-3,field_goal,kick,1
2017_W06_ATL_PHI,456,2017,13,NYG,DET,4,13,24,1,3254,28,run,go,0
2021_W08_JAX_LAC,457,2021,10,LAR,CAR,4,15,44,2,2145,-9,pass,go,0
2019_W06_IND_TEN,458,2019,10,MIN,DAL,4,11,34,4,395,19,run,go,0
2022_W16_MIA_PHI,459,2022,1,BAL,HOU,4,3,53,3,1623,-16,punt,kick,1
2019_W14_NYJ_MIA,460,2019,2,DAL,LAC,4,10,38,2,2092,0,punt,kick,1
2017_W16_WSH_BAL,461,2017,2,BAL,MIN,4,19,33,3,1135,7,pass,go,0
2024_W06_DAL_CHI,462,2024,17,PIT,MIN,4,12,27,3,1040,21,pass,go,0
2016_W18_PHI_NE,463,2016,3,DEN,PIT,4,7,2,3,1251,-18,run,go,0
2024_W04_SEA_JAX,464,2024,2,ARI,NYJ,4,16,78,1,2750,-13,run,go,1
2016_W08_HOU_WSH,465,2016,17,MIA,WSH,4,17,30,1,3345,2,field_goal,kick,1
2020_W07_CLE_DAL,466,2020,7,KC,PHI,4,19,62,2,2547,-17,run,go,0
2024_W05_TB_MIA,467,2024,5,SF,TB,4,9,78,2,1891,15,run,go,0
2022_W13_SF_NYG,468,2022,17,MIA,CHI,4,5,27,1,2726,-12,run,go,1
2017_W01_DAL_DET,469,2017,5,MIA,SEA,4,1,57,2,1844,-28,punt,kick,1
2021_W09_PHI_NO,470,2021,11,SEA,LAR,4,1,85,2,2386,10,punt,kick,1
2017_W12_PIT_NYG,471,2017,6,PHI,PIT,4,10,60,4,574,-21,punt,kick,1
2023_W07_CHI_NO,472,2023,12,BAL,GB,4,5,49,2,1837,-21,punt,kick,1
2016_W13_NO_IND,473,2016,12,LV,CIN,4,17,28,3,965,23,run,go,0
2016_W12_BAL_GB,474,2016,15,WSH,ARI,4,13,54,1,3238,23,punt,kick,1
2022_W07_SEA_MIN,475,2022,15,TEN,PHI,4,20,62,2,2494,4,punt,kick,1
2021_W17_CHI_NE,476,2021,15,NYJ,JAX,4,10,13,2,2324,-16,punt,kick,1
2022_W11_TB_SEA,477,2022,12,NYG,BAL,4,6,62,2,2168,13,run,go,0
2023_W14_MIN_PIT,478,2023,9,HOU,LAC,4,12,27,2,2138,4,field_goal,kick,1
2016_W05_MIN_LAC,479,2016,13,DEN,LV,4,17,20,4,777,21,punt,kick,1
2022_W12_KC_TEN,480,2022,3,LAR,MIN,4,6,95,4,355,-27,pass,go,0
2019_W11_CHI_MIN,481,2019,12,DEN,PHI,4,11,82,1,3264,10,punt,kick,1
2022_W17_DET_HOU,482,2022,3,IND,NYJ,4,16,53,1,3596,-5,pass,go,1
2017_W18_NE_ARI,483,2017,11,SEA,SF,4,19,26,2,2241,-14,punt,kick,1
2024_W15_CAR_DAL,484,2024,12,PHI,KC,4,16,96,4,871,-8,punt,kick,0
2020_W15_HOU_CAR,485,2020,4,TB,CHI,4,14,43,3,1175,21,run,go,1
2016_W08_NYG_LAR,486,2016,4,NE,ARI,4,6,71,2,2127,-15,run,go,1
2022_W04_ATL_DEN,487,2022,12,NYG,WSH,4,14,2,2,2291,-7,punt,kick,1
2016_W10_DAL_CIN,488,2016,7,TEN,ARI,4,4,76,3,1156,26,punt,kick,1
2021_W02_KC_DAL,489,2021,9,CAR,KC,4,14,83,4,802,-28,pass,go,0
2017_W01_PIT_GB,490,2017,6,BAL,JAX,4,15,80,3,1619,0,punt,kick,1
2017_W08_NYJ_TEN,491,2017,7,NYG,TB,4,12,94,1,2785,-28,punt,kick,1
2021_W05_HOU_LV,492,2021,1,SEA,KC,4,20,5,4,147,17,field_goal,kick,1
2021_W01_LAR_JAX,493,2021,5,LAC,LV,4,10,20,3,1421,0,punt,kick,1
2019_W13_NYG_TEN,494,2019,8,WSH,ATL,4,7,32,4,325,16,punt,kick,1
2018_W04_DEN_GB,495,2018,16,GB,HOU,4,3,17,2,2412,22,run,go,1
2016_W08_BUF_DAL,496,2016,1,ATL,PHI,4,18,75,1,3162,10,punt,kick,1
2019_W11_SEA_WSH,497,2019,6,LAC,DET,4,14,56,2,2440,-2,punt,kick,1
2018_W05_TB_CLE,498,2018,4,DAL,CLE,4,11,71,3,1153,27,run,go,1
2024_W16_PIT_PHI,499,2024,3,LAR,NYJ,4,7,58,1,2968,-4,punt,kick,1
2019_W10_HOU_PHI,500,2019,16,BUF,LV,4,17,99,2,2019,2,punt,kick,1
2020_W05_CIN_CLE,501,2020,13,TB,LAC,4,12,34,4,814,1,field_goal,kick,1
2020_W01_HOU_BUF,502,2020,17,LAR,TEN,4,1,77,1,2946,15,punt,kick,1
2024_W04_LV_NO,503,2024,3,ATL,DAL,4,3,42,2,2026,-7,run,go,1
2022_W11_WSH_HOU,504,2022,12,ARI,BUF,4,1,89,3,1219,-12,pass,go,1
2020_W17_NYJ_DET,505,2020,4,LAC,PHI,4,12,12,1,2831,27,punt,kick,1
2020_W17_BAL_HOU,506,2020,6,ARI,BUF,4,2,31,3,927,-2,pass,go,0
2024_W01_NE_PIT,507,2024,12,MIN,NYJ,4,3,15,4,329,-14,run,go,1
2023_W12_WSH_LV,508,2023,16,NYJ,SEA,4,4,41,3,1282,-20,punt,kick,1
2022_W05_WSH_BUF,509,2022,6,TB,KC,4,9,53,4,461,-19,field_goal,kick,0
2020_W07_KC_BUF,510,2020,13,DET,LV,4,9,61,1,3545,-29,run,go,0
2016_W05_CIN_SF,511,2016,17,ATL,BAL,4,8,48,4,241,-11,punt,kick,1
2019_W04_PIT_SF,512,2019,7,HOU,PIT,4,19,81,3,1483,18,punt,kick,1
2022_W01_GB_MIA,513,2022,16,WSH,HOU,4,19,36,1,3237,-2,run,go,1
2023_W16_LV_NE,514,2023,15,DEN,PHI,4,2,55,4,826,0,punt,kick,1
2022_W02_IND_ARI,515,2022,8,NE,PIT,4,7,19,1,3116,-11,run,go,0
2017_W13_ATL_PIT,516,2017,11,CIN,JAX,4,20,66,1,3048,-1,run,go,0
2017_W14_ATL_NO,517,2017,12,IND,NE,4,3,38,4,191,13,run,go,1
2024_W15_DAL_JAX,518,2024,1,DET,SEA,4,16,68,1,3303,8,punt,kick,1
2019_W06_HOU_NYJ,519,2019,18,CLE,SEA,4,11,33,1,2770,2,pass,go,1
2022_W17_CHI_SEA,520,2022,17,DET,DEN,4,19,30,4,757,30,run,go,0
2017_W08_SEA_MIA,521,2017,12,IND,DAL,4,12,36,4,293,7,run,go,1
2024_W11_ARI_PHI,522,2024,11,ARI,LAR,4,10,64,1,3313,-1,punt,kick,1
2018_W11_NYJ_BUF,523,2018,17,NE,PIT,4,3,49,2,2080,-24,pass,go,1
2017_W07_LV_LAC,524,2017,8,SEA,BUF,4,1,55,3,943,-24,run,go,1
2018_W18_CHI_CLE,525,2018,15,NYG,KC,4,7,58,4,135,8,run,go,0
2018_W09_GB_WSH,526,2018,12,MIA,TB,4,7,53,2,2337,17,run,go,1
2016_W12_TEN_SF,527,2016,7,IND,NO,4,14,94,4,830,-29,pass,go,1
2020_W01_DET_CAR,528,2020,3,GB,PHI,4,18,1,1,3383,-11,pass,go,0
2021_W06_SF_LAC,529,2021,4,HOU,WSH,4,6,46,1,3503,-6,punt,kick,1
2017_W15_NYJ_TB,530,2017,14,NYJ,LAR,4,2,58,1,3596,20,punt,kick,1
2020_W11_CHI_MIN,531,2020,14,NYG,SEA,4,14,14,3,1568,-21,punt,kick,1
2016_W12_DEN_ATL,532,2016,14,GB,LV,4,12,83,4,864,27,punt,kick,0
2020_W14_ATL_NO,533,2020,11,ARI,JAX,4,17,91,2,1831,7,punt,kick,1
2019_W14_CAR_CLE,534,2019,7,HOU,DEN,4,20,74,2,2555,-15,pass,go,0
2022_W04_BUF_TB,535,2022,6,JAX,GB,4,7,93,3,1492,10,pass,go,1
2022_W14_MIN_CIN,536,2022,5,GB,NE,4,9,92,1,3552,-26,punt,kick,1
2017_W01_DET_NE,537,2017,11,KC,CLE,4,19,84,3,1108,-23,pass,go,0
2024_W14_HOU_ATL,538,2024,15,DAL,WSH,4,1,57,1,2958,-17,pass,go,1
2023_W12_NYG_NE,539,2023,15,DAL,PHI,4,18,79,1,2837,-1,run,go,0
2018_W11_PIT_CAR,540,2018,11,SF,MIN,4,18,66,3,1488,-18,punt,kick,1
2019_W13_CHI_PHI,541,2019,17,DET,JAX,4,15,94,1,3385,-20,run,go,0
2024_W12_NO_PIT,542,2024,14,NO,PHI,4,13,10,4,613,6,field_goal,kick,1
2023_W10_LV_NE,543,2023,4,HOU,MIA,4,1,2,1,3119,-22,punt,kick,1
2016_W13_LAR_BUF,544,2016,17,LAR,NYG,4,2,93,3,1179,-12,pass,go,0
2024_W15_CIN_LAC,545,2024,1,GB,IND,4,18,67,1,3132,-24,punt,kick,1
2016_W14_SF_MIA,546,2016,2,ATL,NYJ,4,3,75,3,1684,16,run,go,1
2018_W18_SF_NYJ,547,2018,16,JAX,SEA,4,5,18,1,3152,7,punt,kick,1
2022_W15_NYJ_CIN,548,2022,10,SF,TEN,4,8,27,1,2801,-23,field_goal,kick,1
2023_W08_ATL_MIN,549,2023,2,NE,LAR,4,7,36,2,2483,26,field_goal,kick,1
2016_W15_SEA_KC,550,2016,10,LAR,TB,4,17,6,2,2676,16,punt,kick,1
2024_W11_KC_MIN,551,2024,7,JAX,NO,4,15,95,4,894,22,punt,kick,1
2024_W09_TEN_TB,552,2024,4,ARI,CIN,4,3,57,4,289,9,field_goal,kick,0
2019_W17_MIN_KC,553,2019,6,PIT,PHI,4,11,85,1,3112,-25,punt,kick,1
2018_W18_TEN_MIN,554,2018,5,BUF,CIN,4,20,1,2,1997,6,run,go,0
2016_W04_WSH_DAL,555,2016,8,MIA,TEN,4,19,83,1,3350,-22,punt,kick,1
2017_W12_NYJ_DET,556,2017,7,PIT,LV,4,13,7,1,3087,29,run,go,0
2016_W02_SF_IND,557,2016,9,MIA,MIN,4,4,6,4,261,8,punt,kick,1
2022_W03_NYJ_WSH,558,2022,5,CLE,CIN,4,2,16,1,2906,26,field_goal,kick,0
2019_W10_WSH_LV,559,2019,5,WSH,MIA,4,4,21,1,2721,-21,punt,kick,1
2019_W09_CAR_BUF,560,2019,11,TB,TEN,4,13,48,2,2570,27,run,go,1
2018_W04_CAR_CIN,561,2018,8,NYG,ARI,4,14,1,4,25,20,punt,kick,1
2024_W09_CAR_NE,562,2024,10,PIT,DAL,4,18,61,2,1951,-9,punt,kick,1
2020_W11_TEN_NE,563,2020,10,BAL,TB,4,15,78,1,3504,21,punt,kick,1
2020_W08_HOU_KC,564,2020,16,TEN,CIN,4,14,55,2,2022,12,punt,kick,1
2019_W14_TEN_DAL,565,2019,4,NYG,DEN,4,19,71,4,606,25,punt,kick,1
2016_W10_TEN_ARI,566,2016,12,SF,DEN,4,16,88,4,664,-1,run,go,1
2017_W05_PIT_MIA,567,2017,11,SEA,DAL,4,9,65,3,1774,1,punt,kick,1
2017_W03_CAR_WSH,568,2017,16,CHI,DAL,4,15,92,3,1037,-20,punt,kick,1
2019_W15_TB_MIA,569,2019,16,CHI,MIN,4,13,98,3,1760,6,pass,go,0
2016_W06_NO_PHI,570,2016,15,SF,SEA,4,8,58,3,1253,-23,punt,kick,1
2024_W03_NE_CIN,571,2024,14,LAR,WSH,4,19,90,2,2467,-26,pass,go,0
